obs_wl_vac(nm),unc_obs_wl,ritz_wl_vac(nm),unc_ritz_wl,intens,Aki(s^-1),Acc,Ei(cm-1),Ek(cm-1),conf_i,term_i,J_i,conf_k,term_k,J_k,Type,tp_ref,line_ref,
"=""""","=""""","=""29839.49""","=""0.12""","=""(80)""","=""1.7740e+04""",AAA,"=""108581.9945""","=""108917.1209""","=""10""","=""""","=""""","=""12""","=""""","=""""",,"=""T8637""","=""""",
"=""""","=""""","=""30009.99""","=""0.14""","=""(14)""","=""2.5962e+03""",AAA,"=""108917.1209""","=""[109250.3433]""","=""12""","=""""","=""""","=""16""","=""""","=""""",,"=""T8637""","=""""",
"=""""","=""""","=""32209.32""","=""0.15""","=""""","=""1.2323e+03""",AAA,"=""[109029.7913]""","=""[109340.2604]""","=""13""","=""""","=""""","=""18""","=""""","=""""",,"=""T8637""","=""""",
"=""""","=""""","=""35040.27""","=""0.16""","=""""","=""6.3972e+02""",AAA,"=""[109119.1917]""","=""[109404.5776]""","=""14""","=""""","=""""","=""20""","=""""","=""""",,"=""T8637""","=""""",
"=""""","=""""","=""36470.46""","=""0.20""","=""(14)""","=""4.2709e+03""",AAA,"=""108917.1209""","=""[109191.3154]""","=""12""","=""""","=""""","=""15""","=""""","=""""",,"=""T8637""","=""""",
"=""""","=""""","=""37109.48""","=""0.19""","=""""","=""1.8658e+03""",AAA,"=""[109029.7913]""","=""[109299.2642]""","=""13""","=""""","=""""","=""17""","=""""","=""""",,"=""T8637""","=""""",
"=""""","=""""","=""38842.98""","=""0.24""","=""(20)""","=""1.1633e+04""",AAA,"=""108772.3445""","=""[109029.7913]""","=""11""","=""""","=""""","=""13""","=""""","=""""",,"=""T8637""","=""""",
"=""""","=""""","=""38869.79""","=""0.21""","=""(110)""","=""7.1514e+04""",AAA,"=""108324.7253""","=""108581.9945""","=""9""","=""""","=""""","=""10""","=""""","=""""",,"=""T8637""","=""""",
"=""""","=""""","=""39098.57""","=""0.20""","=""""","=""9.1446e+02""",AAA,"=""[109119.1917]""","=""[109374.9555]""","=""14""","=""""","=""""","=""19""","=""""","=""""",,"=""T8637""","=""""",
"=""""","=""""","=""45234.8""","=""0.3""","=""""","=""1.3689e+03""",AAA,"=""[109119.1917]""","=""[109340.2604]""","=""14""","=""""","=""""","=""18""","=""""","=""""",,"=""T8637""","=""""",
"=""""","=""""","=""45340.8""","=""0.4""","=""(22)""","=""3.0257e+03""",AAA,"=""[109029.7913]""","=""[109250.3433]""","=""13""","=""""","=""""","=""16""","=""""","=""""",,"=""T8637""","=""""",
"=""""","=""""","=""46890.6""","=""0.3""","=""""","=""6.9026e+02""",AAA,"=""[109191.3154]""","=""[109404.5776]""","=""15""","=""""","=""""","=""20""","=""""","=""""",,"=""T8637""","=""""",
"=""""","=""""","=""49487.6""","=""0.3""","=""(13)""","=""7.8842e+03""",AAA,"=""108917.1209""","=""[109119.1917]""","=""12""","=""""","=""""","=""14""","=""""","=""""",,"=""T8637""","=""""",
"=""""","=""""","=""52534.8""","=""0.4""","=""(60)""","=""4.3766e+04""",AAA,"=""108581.9945""","=""108772.3445""","=""10""","=""""","=""""","=""11""","=""""","=""""",,"=""T8637""","=""""",
"=""""","=""""","=""54454.3""","=""0.4""","=""""","=""1.0228e+03""",AAA,"=""[109191.3154]""","=""[109374.9555]""","=""15""","=""""","=""""","=""19""","=""""","=""""",,"=""T8637""","=""""",
"=""""","=""""","=""55533.2""","=""0.4""","=""""","=""2.1920e+03""",AAA,"=""[109119.1917]""","=""[109299.2642]""","=""14""","=""""","=""""","=""17""","=""""","=""""",,"=""T8637""","=""""",
"=""""","=""""","=""61910.3""","=""0.7""","=""(20)""","=""5.4961e+03""",AAA,"=""[109029.7913]""","=""[109191.3154]""","=""13""","=""""","=""""","=""15""","=""""","=""""",,"=""T8637""","=""""",
"=""""","=""""","=""64836.4""","=""0.6""","=""""","=""7.7670e+02""",AAA,"=""[109250.3433]""","=""[109404.5776]""","=""16""","=""""","=""""","=""20""","=""""","=""""",,"=""T8637""","=""""",
"=""""","=""""","=""67138.9""","=""0.6""","=""""","=""1.6195e+03""",AAA,"=""[109191.3154]""","=""[109340.2604]""","=""15""","=""""","=""""","=""18""","=""""","=""""",,"=""T8637""","=""""",
"=""69071.7""","=""2.4""","=""69072.0""","=""0.5""","=""14bl""","=""2.7989e+04""",AAA,"=""108772.3445""","=""108917.1209""","=""11""","=""""","=""""","=""12""","=""""","=""""",,"=""T8637""","=""u32""",
"=""""","=""""","=""76247.6""","=""1.0""","=""(28)""","=""3.9258e+03""",AAA,"=""[109119.1917]""","=""[109250.3433]""","=""14""","=""""","=""""","=""16""","=""""","=""""",,"=""T8637""","=""""",
"=""""","=""""","=""80249.0""","=""0.9""","=""""","=""1.2175e+03""",AAA,"=""[109250.3433]""","=""[109374.9555]""","=""16""","=""""","=""""","=""19""","=""""","=""""",,"=""T8637""","=""""",
"=""88761""","=""8""","=""88754.5""","=""1.1""","=""9bl""","=""1.8569e+04""",AAA,"=""108917.1209""","=""[109029.7913]""","=""12""","=""""","=""""","=""13""","=""""","=""""",,"=""T8637""","=""u32""",
"=""""","=""""","=""92636.5""","=""1.1""","=""""","=""2.8644e+03""",AAA,"=""[109191.3154]""","=""[109299.2642]""","=""15""","=""""","=""""","=""17""","=""""","=""""",,"=""T8637""","=""""",
"=""""","=""""","=""94954.7""","=""1.3""","=""""","=""9.2951e+02""",AAA,"=""[109299.2642]""","=""[109404.5776]""","=""17""","=""""","=""""","=""20""","=""""","=""""",,"=""T8637""","=""""",
"=""""","=""""","=""111213.6""","=""1.7""","=""""","=""2.1295e+03""",AAA,"=""[109250.3433]""","=""[109340.2604]""","=""16""","=""""","=""""","=""18""","=""""","=""""",,"=""T8637""","=""""",
"=""111863""","=""9""","=""111856.3""","=""2.3""","=""14bl""","=""1.2709e+04""",AAA,"=""[109029.7913]""","=""[109119.1917]""","=""13""","=""""","=""""","=""14""","=""""","=""""",,"=""T8637""","=""u32""",
"=""""","=""""","=""132115.6""","=""2.4""","=""""","=""1.6097e+03""",AAA,"=""[109299.2642]""","=""[109374.9555]""","=""17""","=""""","=""""","=""19""","=""""","=""""",,"=""T8637""","=""""",
"=""138750""","=""80""","=""138651""","=""3""","=""19""","=""8.9344e+03""",AAA,"=""[109119.1917]""","=""[109191.3154]""","=""14""","=""""","=""""","=""15""","=""""","=""""",,"=""T8637""","=""L7352""",
"=""""","=""""","=""155479""","=""3""","=""""","=""1.2350e+03""",AAA,"=""[109340.2604]""","=""[109404.5776]""","=""18""","=""""","=""""","=""20""","=""""","=""""",,"=""T8637""","=""""",
"=""169423""","=""14""","=""169411""","=""5""","=""16""","=""6.4283e+03""",AAA,"=""[109191.3154]""","=""[109250.3433]""","=""15""","=""""","=""""","=""16""","=""""","=""""",,"=""T8637""","=""L7352""",
"=""""","=""""","=""204412""","=""8""","=""(11)""","=""4.7203e+03""",AAA,"=""[109250.3433]""","=""[109299.2642]""","=""16""","=""""","=""""","=""17""","=""""","=""""",,"=""T8637""","=""""",
"=""""","=""""","=""243925""","=""12""","=""(8)""","=""3.5289e+03""",AAA,"=""[109299.2642]""","=""[109340.2604]""","=""17""","=""""","=""""","=""18""","=""""","=""""",,"=""T8637""","=""""",
"=""""","=""""","=""288225""","=""17""","=""(6)""","=""2.6808e+03""",AAA,"=""[109340.2604]""","=""[109374.9555]""","=""18""","=""""","=""""","=""19""","=""""","=""""",,"=""T8637""","=""""",
"=""337600""","=""60""","=""337586""","=""23""","=""(4)""","=""2.0659e+03""",AAA,"=""[109374.9555]""","=""[109404.5776]""","=""19""","=""""","=""""","=""20""","=""""","=""""",,"=""T8637""","=""L9739""",
"=""""","=""""","=""392280""","=""30""","=""(3)""","=""""",,"=""[109404.5776]""","=""[109430.0696]""","=""20""","=""""","=""""","=""21""","=""""","=""""",,"=""""","=""""",
"=""452570""","=""60""","=""452580""","=""40""","=""(2)""","=""""",,"=""[109430.0696]""","=""[109452.1650]""","=""21""","=""""","=""""","=""22""","=""""","=""""",,"=""""","=""L9739""",
"=""""","=""""","=""518760""","=""50""","=""(2)""","=""""",,"=""[109452.1650]""","=""[109471.4416]""","=""22""","=""""","=""""","=""23""","=""""","=""""",,"=""""","=""""",
"=""""","=""""","=""591100""","=""70""","=""(1)""","=""""",,"=""[109471.4416]""","=""[109488.3592]""","=""23""","=""""","=""""","=""24""","=""""","=""""",,"=""""","=""""",
"=""""","=""""","=""669870""","=""90""","=""(1)""","=""""",,"=""[109488.3592]""","=""[109503.2875]""","=""24""","=""""","=""""","=""25""","=""""","=""""",,"=""""","=""""",
"=""""","=""""","=""755330""","=""110""","=""(1)""","=""""",,"=""[109503.2875]""","=""[109516.5267]""","=""25""","=""""","=""""","=""26""","=""""","=""""",,"=""""","=""""",
"=""""","=""""","=""847770""","=""140""","=""(1)""","=""""",,"=""[109516.5267]""","=""[109528.3223]""","=""26""","=""""","=""""","=""27""","=""""","=""""",,"=""""","=""""",
"=""27330560""","=""250""","=""27330760""","=""40""","=""""","=""""",,"=""82258.9191133""","=""82259.2850014""","=""2p""","=""2P*""","=""1/2""","=""2p""","=""2P*""","=""3/2""",UT,"=""""","=""L1488""",
"=""30247840""","=""40""","=""30247840""","=""40""","=""""","=""6.5962e-07""",AAA,"=""82258.9543992821""","=""82259.2850014""","=""2s""","=""2S""","=""1/2""","=""2p""","=""2P*""","=""3/2""",,"=""T7771""","=""L7320""",
"=""74702300""","=""900""","=""74702100""","=""900""","=""""","=""""",,"=""97492.221701""","=""97492.355566""","=""3s""","=""2S""","=""1/2""","=""3d""","=""2D""","=""5/2""",E2,"=""""","=""L4937""",
"=""92235000""","=""11000""","=""92241600""","=""900""","=""""","=""""",,"=""97492.211200""","=""97492.319611""","=""3p""","=""2P*""","=""1/2""","=""3p""","=""2P*""","=""3/2""",UT,"=""""","=""L6891""",
"=""92390000""","=""90000""","=""92393000""","=""17000""","=""""","=""8.6794e-08""",AAA,"=""97492.211200""","=""97492.319433""","=""3p""","=""2P*""","=""1/2""","=""3d""","=""2D""","=""3/2""",,"=""T7771""","=""L4353""",
"=""102200000""","=""40000""","=""102134600""","=""2100""","=""""","=""1.0280e-07""",AAA,"=""97492.221701""","=""97492.319611""","=""3s""","=""2S""","=""1/2""","=""3p""","=""2P*""","=""3/2""",,"=""T7771""","=""L1164""",
"=""102320000""","=""30000""","=""102321000""","=""21000""","=""""","=""""",,"=""97492.221701""","=""97492.319433""","=""3s""","=""2S""","=""1/2""","=""3d""","=""2D""","=""3/2""",E2,"=""""","=""L2271""",
"=""177080000""","=""40000""","=""177098000""","=""3000""","=""""","=""""",,"=""102823.8530211""","=""102823.9094871""","=""4s""","=""2S""","=""1/2""","=""4d""","=""2D""","=""5/2""",E2,"=""""","=""L4353""",
"=""218650000""","=""190000""","=""218970000""","=""40000""","=""""","=""2.7818e-08""",AAA,"=""102823.8485825""","=""102823.894250""","=""4p""","=""2P*""","=""1/2""","=""4d""","=""2D""","=""3/2""",,"=""T7771""","=""L1164""",
"=""218690000""","=""40000""","=""218651000""","=""3000""","=""""","=""""",,"=""102823.8485825""","=""102823.8943175""","=""4p""","=""2P*""","=""1/2""","=""4p""","=""2P*""","=""3/2""",UT,"=""""","=""L10329""",
"=""242200000""","=""60000""","=""242152000""","=""3000""","=""""","=""2.5712e-08""",AAA,"=""102823.8530211""","=""102823.8943175""","=""4s""","=""2S""","=""1/2""","=""4p""","=""2P*""","=""3/2""",,"=""T7771""","=""L2260""",
"=""242700000""","=""400000""","=""242550000""","=""50000""","=""""","=""""",,"=""102823.8530211""","=""102823.894250""","=""4s""","=""2S""","=""1/2""","=""4d""","=""2D""","=""3/2""",E2,"=""""","=""L4353""",
"=""276800000""","=""800000""","=""276760000""","=""150000""","=""""","=""""",,"=""97492.319433""","=""97492.355566""","=""3d""","=""2D""","=""3/2""","=""3d""","=""2D""","=""5/2""",UT,"=""""","=""L4353""",
"=""278100000""","=""300000""","=""278125000""","=""18000""","=""""","=""3.8183e-09""",AAA,"=""97492.319611""","=""97492.355566""","=""3p""","=""2P*""","=""3/2""","=""3d""","=""2D""","=""5/2""",,"=""T7771""","=""L4353""",
"=""283398700""","=""2400""","=""283398700""","=""2400""","=""""","=""""",,"=""82258.9191133""","=""82258.9543992821""","=""2p""","=""2P*""","=""1/2""","=""2s""","=""2S""","=""1/2""",,"=""""","=""L6644""",
"=""426000000""","=""4000000""","=""428800000""","=""700000""","=""""","=""1.0132e-08""",AAA,"=""105291.62867""","=""105291.651993""","=""5p""","=""2P*""","=""1/2""","=""5d""","=""2D""","=""3/2""",,"=""T7771""","=""L1164""",
"=""427043000""","=""7000""","=""426985000""","=""7000""","=""""","=""""",,"=""105291.62867""","=""105291.65209""","=""5p""","=""2P*""","=""1/2""","=""5p""","=""2P*""","=""3/2""",UT,"=""""","=""L15291c34""",
"=""482000000""","=""9000000""","=""472813000""","=""16000""","=""""","=""8.6353e-09""",AAA,"=""[105291.63094]""","=""105291.65209""","=""5s""","=""2S""","=""1/2""","=""5p""","=""2P*""","=""3/2""",,"=""T7771""","=""L1164""",
"=""656200000""","=""300000""","=""656300000""","=""300000""","=""""","=""""",,"=""102823.894250""","=""102823.9094871""","=""4d""","=""2D""","=""3/2""","=""4d""","=""2D""","=""5/2""",UT,"=""""","=""L15291c35""",
"=""656300000""","=""2300000""","=""656200000""","=""2200000""","=""""","=""7.2369e-10""",AAA,"=""102823.894250""","=""102823.90949""","=""4d""","=""2D""","=""3/2""","=""4f""","=""2F*""","=""5/2""",,"=""T7771""","=""L1164""",
"=""657900000""","=""2300000""","=""659210000""","=""40000""","=""""","=""1.2235e-09""",AAA,"=""102823.8943175""","=""102823.9094871""","=""4p""","=""2P*""","=""3/2""","=""4d""","=""2D""","=""5/2""",,"=""T7771""","=""L1164""",
"=""737931000""","=""15000""","=""737931000""","=""16000""","=""""","=""""",,"=""[106632.1485242]""","=""[106632.1620756]""","=""6p""","=""2P*""","=""1/2""","=""6p""","=""2P*""","=""3/2""",UT,"=""""","=""L15291c34""",
"=""952270000""","=""150000""","=""952290000""","=""150000""","=""""","=""""",,"=""97492.211200""","=""97492.221701""","=""3p""","=""2P*""","=""1/2""","=""3s""","=""2S""","=""1/2""",,"=""""","=""L1764""",
"=""1171806000""","=""23000""","=""1172333000""","=""23000""","=""""","=""""",,"=""[107440.43850]""","=""[107440.44703]""","=""7p""","=""2P*""","=""1/2""","=""7p""","=""2P*""","=""3/2""",UT,"=""""","=""L15291c34""",
"=""1281600000""","=""400000""","=""1281600000""","=""500000""","=""""","=""""",,"=""105291.651993""","=""[105291.659796]""","=""5d""","=""2D""","=""3/2""","=""5d""","=""2D""","=""5/2""",UT,"=""""","=""L15291c35""",
"=""1292000000""","=""17000000""","=""1298000000""","=""7000000""","=""""","=""4.3856e-10""",AAA,"=""105291.65209""","=""[105291.659796]""","=""5p""","=""2P*""","=""3/2""","=""5d""","=""2D""","=""5/2""",,"=""T7771""","=""L1164""",
"=""1314900000""","=""2300000""","=""1315100000""","=""2200000""","=""""","=""9.6310e-11""",AAA,"=""102823.9094871""","=""102823.917091""","=""4d""","=""2D""","=""5/2""","=""4f""","=""2F*""","=""7/2""",,"=""T7771""","=""L1164""",
"=""1749170000""","=""40000""","=""1749170000""","=""40000""","=""""","=""""",,"=""[107965.0491583]""","=""[107965.0548753]""","=""8p""","=""2P*""","=""1/2""","=""8p""","=""2P*""","=""3/2""",UT,"=""""","=""L15291c34""",
"=""2214300000""","=""700000""","=""2214300000""","=""600000""","=""""","=""""",,"=""[106632.1620536]""","=""106632.1665697""","=""6d""","=""2D""","=""3/2""","=""6d""","=""2D""","=""5/2""",UT,"=""""","=""L15291c35""",
"=""2251000000""","=""10000000""","=""2253000000""","=""300000""","=""""","=""""",,"=""102823.8485825""","=""102823.8530211""","=""4p""","=""2P*""","=""1/2""","=""4s""","=""2S""","=""1/2""",,"=""""","=""L1164""",
"=""2490510000""","=""60000""","=""2487560000""","=""60000""","=""""","=""""",,"=""[108324.72016]""","=""[108324.72418]""","=""9p""","=""2P*""","=""1/2""","=""9p""","=""2P*""","=""3/2""",UT,"=""""","=""L15291c34""",
"=""2560000000""","=""30000000""","=""2560000000""","=""30000000""","=""""","=""4.6551e-11""",AAA,"=""[105291.659796]""","=""105291.66370""","=""5d""","=""2D""","=""5/2""","=""5f""","=""2F*""","=""7/2""",,"=""T7771""","=""L1164""",
"=""3416340000""","=""80000""","=""3412970000""","=""80000""","=""""","=""""",,"=""[108581.99051]""","=""[108581.99344]""","=""10p""","=""2P*""","=""1/2""","=""10p""","=""2P*""","=""3/2""",UT,"=""""","=""L15291c34""",
"=""3515800000""","=""800000""","=""3516200000""","=""900000""","=""""","=""""",,"=""[107440.447022]""","=""[107440.449866]""","=""7d""","=""2D""","=""3/2""","=""7d""","=""2D""","=""5/2""",UT,"=""""","=""L15291c35""",
"=""4395700000""","=""1200000""","=""4405300000""","=""1200000""","=""""","=""""",,"=""105291.62867""","=""[105291.63094]""","=""5p""","=""2P*""","=""1/2""","=""5s""","=""2S""","=""1/2""",,"=""""","=""L15291c33""",
"=""4547150000""","=""110000""","=""4545450000""","=""100000""","=""""","=""""",,"=""[108772.34135]""","=""[108772.34355]""","=""11p""","=""2P*""","=""1/2""","=""11p""","=""2P*""","=""3/2""",UT,"=""""","=""L15291c34""",
"=""""","=""""","=""5247300000""","=""800000""","=""""","=""""",,"=""107965.0548660""","=""107965.05677174""","=""8d""","=""2D""","=""3/2""","=""8d""","=""2D""","=""5/2""",UT,"=""""","=""""",
"=""5903450000""","=""140000""","=""5917160000""","=""140000""","=""""","=""""",,"=""[108917.11870]""","=""[108917.12039]""","=""12p""","=""2P*""","=""1/2""","=""12p""","=""2P*""","=""3/2""",UT,"=""""","=""L15291c34""",
"=""7470300000""","=""2000000""","=""7468300000""","=""2200000""","=""""","=""""",,"=""[108324.724162]""","=""[108324.725501]""","=""9d""","=""2D""","=""3/2""","=""9d""","=""2D""","=""5/2""",UT,"=""""","=""L15291c35""",
"=""7591000000""","=""4000000""","=""7591000000""","=""5000000""","=""""","=""""",,"=""[106632.1485242]""","=""106632.1498416""","=""6p""","=""2P*""","=""1/2""","=""6s""","=""2S""","=""1/2""",,"=""""","=""L15291c33""",
"=""10247000000""","=""5000000""","=""10247000000""","=""4000000""","=""""","=""""",,"=""[108581.9934250]""","=""108581.9944009""","=""10d""","=""2D""","=""3/2""","=""10d""","=""2D""","=""5/2""",UT,"=""""","=""L15291c35""",
"=""12049000000""","=""10000000""","=""12048000000""","=""10000000""","=""""","=""""",,"=""[107440.43850]""","=""[107440.43933]""","=""7p""","=""2P*""","=""1/2""","=""7s""","=""2S""","=""1/2""",,"=""""","=""L15291c33""",
"=""13637000000""","=""9000000""","=""13624000000""","=""9000000""","=""""","=""""",,"=""[108772.343536]""","=""[108772.344270]""","=""11d""","=""2D""","=""3/2""","=""11d""","=""2D""","=""5/2""",UT,"=""""","=""L15291c35""",
"=""""","=""""","=""17708000000""","=""13000000""","=""""","=""""",,"=""108917.1203787""","=""108917.12094342""","=""12d""","=""2D""","=""3/2""","=""12d""","=""2D""","=""5/2""",UT,"=""""","=""""",
"=""17980000000""","=""20000000""","=""17979000000""","=""16000000""","=""""","=""""",,"=""[107965.0491583]""","=""107965.0497145""","=""8p""","=""2P*""","=""1/2""","=""8s""","=""2S""","=""1/2""",,"=""""","=""L15291c33""",
"=""25590000000""","=""30000000""","=""25640000000""","=""30000000""","=""""","=""""",,"=""[108324.72016]""","=""[108324.72055]""","=""9p""","=""2P*""","=""1/2""","=""9s""","=""2S""","=""1/2""",,"=""""","=""L15291c33""",
"=""35100000000""","=""50000000""","=""34480000000""","=""50000000""","=""""","=""""",,"=""[108581.99051]""","=""[108581.99080]""","=""10p""","=""2P*""","=""1/2""","=""10s""","=""2S""","=""1/2""",,"=""""","=""L15291c33""",
"=""46710000000""","=""70000000""","=""45450000000""","=""60000000""","=""""","=""""",,"=""[108772.34135]""","=""[108772.34157]""","=""11p""","=""2P*""","=""1/2""","=""11s""","=""2S""","=""1/2""",,"=""""","=""L15291c33""",
"=""55000000000""","=""9000000000""","=""56000000000""","=""6000000000""","=""""","=""""",,"=""97492.319433""","=""97492.319611""","=""3d""","=""2D""","=""3/2""","=""3p""","=""2P*""","=""3/2""",,"=""""","=""L4386""",
"=""60640000000""","=""90000000""","=""62500000000""","=""90000000""","=""""","=""""",,"=""[108917.11870]""","=""[108917.11886]""","=""12p""","=""2P*""","=""1/2""","=""12s""","=""2S""","=""1/2""",,"=""""","=""L15291c33""",
