obs_wl_vac(nm),unc_obs_wl,ritz_wl_vac(nm),unc_ritz_wl,intens,Aki(s^-1),Acc,Ei(eV),Ek(eV),conf_i,term_i,J_i,conf_k,term_k,J_k,Type,tp_ref,line_ref,
"=""29.300""","=""0.010""","=""29.293""","=""0.010""","=""a""","=""""",,"=""0.000000000""","=""42.326""","=""2p6.3s""","=""2S""","=""1/2""","=""2p5.3p.(3P<1>).13p.(II)""","=""""","=""1/2,3/2""",,"=""""","=""L12868""",
"=""29.310""","=""0.010""","=""29.308""","=""0.010""","=""a""","=""""",,"=""0.000000000""","=""42.303""","=""2p6.3s""","=""2S""","=""1/2""","=""2p5.3p.(3P<1>).12p.(II)""","=""""","=""1/2,3/2""",,"=""""","=""L12868""",
"=""29.3160""","=""0.0010""","=""29.3160""","=""0.0010""","=""a""","=""""",,"=""0.000000000""","=""42.2924""","=""2p6.3s""","=""2S""","=""1/2""","=""2p5.3p.(3P<1>).13p.(I)""","=""""","=""1/2,3/2""",,"=""""","=""L12868""",
"=""29.3240""","=""0.0010""","=""29.3240""","=""0.0010""","=""a""","=""""",,"=""0.000000000""","=""42.2808""","=""2p6.3s""","=""2S""","=""1/2""","=""2p5.3p.(3P<1>).11p.(II)""","=""""","=""1/2,3/2""",,"=""""","=""L12868""",
"=""29.3300""","=""0.0010""","=""29.3300""","=""0.0010""","=""a""","=""""",,"=""0.000000000""","=""42.2722""","=""2p6.3s""","=""2S""","=""1/2""","=""2p5.3p.(3P<1>).12p.(I)""","=""""","=""1/2,3/2""",,"=""""","=""L12868""",
"=""29.3410""","=""0.0010""","=""29.3410""","=""0.0010""","=""a""","=""""",,"=""0.000000000""","=""42.2563""","=""2p6.3s""","=""2S""","=""1/2""","=""2p5.3p.(3P<1>).10p.(II)""","=""""","=""1/2,3/2""",,"=""""","=""L12868""",
"=""29.3460""","=""0.0010""","=""29.3460""","=""0.0010""","=""a""","=""""",,"=""0.000000000""","=""42.2491""","=""2p6.3s""","=""2S""","=""1/2""","=""2p5.3p.(1P<1>).14p""","=""""","=""1/2,3/2""",,"=""""","=""L12868""",
"=""29.3510""","=""0.0010""","=""29.3510""","=""0.0010""","=""a""","=""""",,"=""0.000000000""","=""42.2419""","=""2p6.3s""","=""2S""","=""1/2""","=""2p5.3p.(3P<1>).11p.(I)""","=""""","=""1/2,3/2""",,"=""""","=""L12868""",
"=""29.3540""","=""0.0010""","=""29.3540""","=""0.0010""","=""a""","=""""",,"=""0.000000000""","=""42.2376""","=""2p6.3s""","=""2S""","=""1/2""","=""2p5.3p.(1P<1>).13p""","=""""","=""1/2,3/2""",,"=""""","=""L12868""",
"=""29.3640""","=""0.0010""","=""29.3640""","=""0.0010""","=""a*""","=""""",,"=""0.000000000""","=""42.2232""","=""2p6.3s""","=""2S""","=""1/2""","=""2p5.3p.(1P<1>).12p""","=""""","=""1/2,3/2""",,"=""""","=""L12868""",
"=""29.3640""","=""0.0010""","=""29.3640""","=""0.0010""","=""a*""","=""""",,"=""0.000000000""","=""42.2232""","=""2p6.3s""","=""2S""","=""1/2""","=""2p5.3p.(3P<1>).9p.(II)""","=""""","=""1/2,3/2""",,"=""""","=""L12868""",
"=""29.3770""","=""0.0010""","=""29.3770""","=""0.0010""","=""a""","=""""",,"=""0.000000000""","=""42.2045""","=""2p6.3s""","=""2S""","=""1/2""","=""2p5.3p.(1P<1>).11p""","=""""","=""1/2,3/2""",,"=""""","=""L12868""",
"=""29.3790""","=""0.0010""","=""29.3790""","=""0.0010""","=""a""","=""""",,"=""0.000000000""","=""42.2016""","=""2p6.3s""","=""2S""","=""1/2""","=""2p5.3p.(3P<1>).10p.(I)""","=""""","=""1/2,3/2""",,"=""""","=""L12868""",
"=""29.3950""","=""0.0010""","=""29.3950""","=""0.0010""","=""a""","=""""",,"=""0.000000000""","=""42.1787""","=""2p6.3s""","=""2S""","=""1/2""","=""2p5.3p.(1P<1>).10p""","=""""","=""1/2,3/2""",,"=""""","=""L12868""",
"=""29.3970""","=""0.0010""","=""29.3970""","=""0.0010""","=""a""","=""""",,"=""0.000000000""","=""42.1758""","=""2p6.3s""","=""2S""","=""1/2""","=""2p5.3p.(3P<1>).8p.(II)""","=""""","=""1/2,3/2""",,"=""""","=""L12868""",
"=""29.4180""","=""0.0010""","=""29.4180""","=""0.0010""","=""a*""","=""""",,"=""0.000000000""","=""42.1457""","=""2p6.3s""","=""2S""","=""1/2""","=""2p5.3p.(1P<1>).9p""","=""""","=""1/2,3/2""",,"=""""","=""L12868""",
"=""29.4180""","=""0.0010""","=""29.4180""","=""0.0010""","=""a*""","=""""",,"=""0.000000000""","=""42.1457""","=""2p6.3s""","=""2S""","=""1/2""","=""2p5.3p.(3P<1>).9p.(I)""","=""""","=""1/2,3/2""",,"=""""","=""L12868""",
"=""29.4440""","=""0.0010""","=""29.4440""","=""0.0010""","=""a""","=""""",,"=""0.000000000""","=""42.1085""","=""2p6.3s""","=""2S""","=""1/2""","=""2p5.3p.(3P<1>).7p.(II)""","=""""","=""1/2,3/2""",,"=""""","=""L12868""",
"=""29.4490""","=""0.0010""","=""29.4490""","=""0.0010""","=""a""","=""""",,"=""0.000000000""","=""42.1013""","=""2p6.3s""","=""2S""","=""1/2""","=""2p5.3p.(1P<1>).8p""","=""""","=""1/2,3/2""",,"=""""","=""L12868""",
"=""29.4540""","=""0.0010""","=""29.4540""","=""0.0010""","=""a""","=""""",,"=""0.000000000""","=""42.0941""","=""2p6.3s""","=""2S""","=""1/2""","=""2p5.3p.(1D<2>).10p""","=""""","=""1/2,3/2""",,"=""""","=""L12868""",
"=""29.4750""","=""0.0010""","=""29.4750""","=""0.0010""","=""a""","=""""",,"=""0.000000000""","=""42.0642""","=""2p6.3s""","=""2S""","=""1/2""","=""2p5.3p.(3P<1>).8p.(I)""","=""""","=""1/2,3/2""",,"=""""","=""L12868""",
"=""29.4770""","=""0.0010""","=""29.4770""","=""0.0010""","=""a""","=""""",,"=""0.000000000""","=""42.0614""","=""2p6.3s""","=""2S""","=""1/2""","=""2p5.3p.(1D<2>).9p""","=""""","=""1/2,3/2""",,"=""""","=""L12868""",
"=""29.4990""","=""0.0010""","=""29.4990""","=""0.0010""","=""a""","=""""",,"=""0.000000000""","=""42.0300""","=""2p6.3s""","=""2S""","=""1/2""","=""2p5.3p.(1P<1>).7p""","=""""","=""1/2,3/2""",,"=""""","=""L12868""",
"=""29.5110""","=""0.0010""","=""29.5110""","=""0.0010""","=""a""","=""""",,"=""0.000000000""","=""42.0129""","=""2p6.3s""","=""2S""","=""1/2""","=""2p5.3p.(1D<2>).8p""","=""""","=""1/2,3/2""",,"=""""","=""L12868""",
"=""29.5120""","=""0.0010""","=""29.5120""","=""0.0010""","=""a""","=""""",,"=""0.000000000""","=""42.0114""","=""2p6.3s""","=""2S""","=""1/2""","=""2p5.3p.(3P<1>).6p.(II)""","=""""","=""1/2,3/2""",,"=""""","=""L12868""",
"=""29.5595""","=""0.0008""","=""29.5595""","=""0.0008""","=""a""","=""""",,"=""0.000000000""","=""41.9440""","=""2p6.3s""","=""2S""","=""1/2""","=""2p5.3p.(1D<2>).7p""","=""""","=""1/2,3/2""",,"=""""","=""L12868""",
"=""29.5710""","=""0.0010""","=""29.5710""","=""0.0010""","=""a""","=""""",,"=""0.000000000""","=""41.9276""","=""2p6.3s""","=""2S""","=""1/2""","=""2p5.3p.(3P<1>).7p.(I)""","=""""","=""1/2,3/2""",,"=""""","=""L12868""",
"=""29.5728""","=""0.0008""","=""29.5728""","=""0.0008""","=""a""","=""""",,"=""0.000000000""","=""41.9251""","=""2p6.3s""","=""2S""","=""1/2""","=""2p5.3p.(1P<1>).6p""","=""""","=""1/2,3/2""",,"=""""","=""L12868""",
"=""29.6368""","=""0.0008""","=""29.6368""","=""0.0008""","=""a""","=""""",,"=""0.000000000""","=""41.8345""","=""2p6.3s""","=""2S""","=""1/2""","=""2p5.3p.(1D<2>).6p""","=""""","=""1/2,3/2""",,"=""""","=""L12868""",
"=""29.6510""","=""0.0010""","=""29.6510""","=""0.0010""","=""a""","=""""",,"=""0.000000000""","=""41.8145""","=""2p6.3s""","=""2S""","=""1/2""","=""2p5.3p.(3P<1>).5p.(II)""","=""""","=""1/2,3/2""",,"=""""","=""L12868""",
"=""29.6980""","=""0.0008""","=""29.6980""","=""0.0008""","=""a""","=""""",,"=""0.000000000""","=""41.7483""","=""2p6.3s""","=""2S""","=""1/2""","=""2p5.3p.(1P<1>).5p""","=""""","=""1/2,3/2""",,"=""""","=""L12868""",
"=""29.7390""","=""0.0010""","=""29.7390""","=""0.0010""","=""a""","=""""",,"=""0.000000000""","=""41.6908""","=""2p6.3s""","=""2S""","=""1/2""","=""2p5.3p.(3P<1>).6p.(I)""","=""""","=""1/2,3/2""",,"=""""","=""L12868""",
"=""29.7610""","=""0.0008""","=""29.7610""","=""0.0008""","=""a""","=""""",,"=""0.000000000""","=""41.6599""","=""2p6.3s""","=""2S""","=""1/2""","=""2p5.3p.(1D<2>).5p""","=""""","=""1/2,3/2""",,"=""""","=""L12868""",
"=""29.8850""","=""0.0010""","=""29.8850""","=""0.0010""","=""a""","=""""",,"=""0.000000000""","=""41.4871""","=""2p6.3s""","=""2S""","=""1/2""","=""2p5.3p.(3P<1>).4p.(II)""","=""""","=""1/2,3/2""",,"=""""","=""L12868""",
"=""29.9210""","=""0.0010""","=""29.9210""","=""0.0010""","=""a""","=""""",,"=""0.000000000""","=""41.4371""","=""2p6.3s""","=""2S""","=""1/2""","=""2p5.3p.(3S<1>).16p""","=""2[1]*""","=""1/2,3/2""",,"=""""","=""L12868""",
"=""29.9250""","=""0.0010""","=""29.9250""","=""0.0010""","=""a""","=""""",,"=""0.000000000""","=""41.4317""","=""2p6.3s""","=""2S""","=""1/2""","=""2p5.3p.(3S<1>).15p""","=""2[1]*""","=""1/2,3/2""",,"=""""","=""L12868""",
"=""29.9325""","=""0.0008""","=""29.9325""","=""0.0008""","=""a""","=""""",,"=""0.000000000""","=""41.4213""","=""2p6.3s""","=""2S""","=""1/2""","=""2p5.3p.(3S<1>).14p""","=""2[1]*""","=""1/2,3/2""",,"=""""","=""L12868""",
"=""29.9362""","=""0.0008""","=""29.9362""","=""0.0008""","=""a""","=""""",,"=""0.000000000""","=""41.4162""","=""2p6.3s""","=""2S""","=""1/2""","=""2p5.3p.(1P<1>).4p""","=""""","=""1/2,3/2""",,"=""""","=""L12868""",
"=""29.9415""","=""0.0008""","=""29.9415""","=""0.0008""","=""a""","=""""",,"=""0.000000000""","=""41.4089""","=""2p6.3s""","=""2S""","=""1/2""","=""2p5.3p.(3S<1>).13p""","=""2[1]*""","=""1/2,3/2""",,"=""""","=""L12868""",
"=""29.9521""","=""0.0008""","=""29.9521""","=""0.0008""","=""a""","=""""",,"=""0.000000000""","=""41.3941""","=""2p6.3s""","=""2S""","=""1/2""","=""2p5.3p.(3S<1>).12p""","=""2[1]*""","=""1/2,3/2""",,"=""""","=""L12868""",
"=""29.9645""","=""0.0008""","=""29.9645""","=""0.0008""","=""a""","=""""",,"=""0.000000000""","=""41.3770""","=""2p6.3s""","=""2S""","=""1/2""","=""2p5.3p.(3S<1>).11p""","=""2[1]*""","=""1/2,3/2""",,"=""""","=""L12868""",
"=""29.9834""","=""0.0008""","=""29.9834""","=""0.0008""","=""a""","=""""",,"=""0.000000000""","=""41.3510""","=""2p6.3s""","=""2S""","=""1/2""","=""2p5.3p.(3S<1>).10p""","=""2[1]*""","=""1/2,3/2""",,"=""""","=""L12868""",
"=""30.0084""","=""0.0008""","=""30.0084""","=""0.0008""","=""a""","=""""",,"=""0.000000000""","=""41.3165""","=""2p6.3s""","=""2S""","=""1/2""","=""2p5.3p.(3S<1>).9p""","=""2[1]*""","=""1/2,3/2""",,"=""""","=""L12868""",
"=""30.0247""","=""0.0008""","=""30.0247""","=""0.0008""","=""a""","=""""",,"=""0.000000000""","=""41.2941""","=""2p6.3s""","=""2S""","=""1/2""","=""2p5.3p.(1D<2>).4p""","=""""","=""1/2,3/2""",,"=""""","=""L12868""",
"=""30.0424""","=""0.0008""","=""30.0424""","=""0.0008""","=""a""","=""""",,"=""0.000000000""","=""41.2698""","=""2p6.3s""","=""2S""","=""1/2""","=""2p5.3p.(3S<1>).8p""","=""2[1]*""","=""1/2,3/2""",,"=""""","=""L12868""",
"=""30.0750""","=""0.0010""","=""30.0750""","=""0.0010""","=""a""","=""""",,"=""0.000000000""","=""41.2250""","=""2p6.3s""","=""2S""","=""1/2""","=""2p5.3p.(3P<1>).5p.(I)""","=""""","=""1/2,3/2""",,"=""""","=""L12868""",
"=""30.0940""","=""0.0008""","=""30.0940""","=""0.0008""","=""a""","=""""",,"=""0.000000000""","=""41.1990""","=""2p6.3s""","=""2S""","=""1/2""","=""2p5.3p.(3S<1>).7p""","=""2[1]*""","=""1/2,3/2""",,"=""""","=""L12868""",
"=""30.1769""","=""0.0008""","=""30.1769""","=""0.0008""","=""a""","=""""",,"=""0.000000000""","=""41.0858""","=""2p6.3s""","=""2S""","=""1/2""","=""2p5.3p.(3S<1>).6p""","=""2[1]*""","=""1/2,3/2""",,"=""""","=""L12868""",
"=""30.3154""","=""0.0008""","=""30.3154""","=""0.0008""","=""a""","=""""",,"=""0.000000000""","=""40.8980""","=""2p6.3s""","=""2S""","=""1/2""","=""2p5.3p.(3S<1>).5p""","=""2[1]*""","=""1/2,3/2""",,"=""""","=""L12868""",
"=""30.5960""","=""0.0008""","=""30.5960""","=""0.0008""","=""a""","=""""",,"=""0.000000000""","=""40.5230""","=""2p6.3s""","=""2S""","=""1/2""","=""2p5.3p.(3S<1>).4p""","=""2[1]*""","=""1/2,3/2""",,"=""""","=""L12868""",
"=""30.880""","=""0.010""","=""30.880""","=""0.010""","=""a""","=""""",,"=""0.000000000""","=""40.150""","=""2p6.3s""","=""2S""","=""1/2""","=""2p5.3p.(3P<1>).4p.(I)""","=""""","=""1/2,3/2""",,"=""""","=""L12868""",
"=""32.032""","=""0.002""","=""32.0148""","=""0.0005""","=""23a""","=""""",,"=""0.000000000""","=""38.7272""","=""2p6.3s""","=""2S""","=""1/2""","=""2p5.(2P*).3p2.(1S)""","=""2P*""","=""1/2""",,"=""""","=""L12868c75""",
"=""32.157""","=""0.002""","=""32.15631""","=""0.00021""","=""70a""","=""""",,"=""0.000000000""","=""38.55673""","=""2p6.3s""","=""2S""","=""1/2""","=""2p5.(2P*).3p2.(1S)""","=""2P*""","=""3/2""",,"=""""","=""L12868c75""",
"=""32.267""","=""0.002""","=""32.2670""","=""0.0020""","=""9a""","=""""",,"=""0.000000000""","=""38.4244""","=""2p6.3s""","=""2S""","=""1/2""","=""2p5.3s.(1P*).20d""","=""2P*""","=""1/2,3/2""",,"=""""","=""L12868c77""",
"=""32.270""","=""0.002""","=""32.2700""","=""0.0020""","=""10a""","=""""",,"=""0.000000000""","=""38.4208""","=""2p6.3s""","=""2S""","=""1/2""","=""2p5.3s.(1P*).19d""","=""2P*""","=""1/2,3/2""",,"=""""","=""L12868c77""",
"=""32.275""","=""0.002""","=""32.2750""","=""0.0020""","=""12a""","=""""",,"=""0.000000000""","=""38.4149""","=""2p6.3s""","=""2S""","=""1/2""","=""2p5.3s.(1P*).18d""","=""2P*""","=""1/2,3/2""",,"=""""","=""L12868c77""",
"=""32.279""","=""0.002""","=""32.2790""","=""0.0020""","=""16a""","=""""",,"=""0.000000000""","=""38.4102""","=""2p6.3s""","=""2S""","=""1/2""","=""2p5.3s.(1P*).17d""","=""2P*""","=""1/2,3/2""",,"=""""","=""L12868c77""",
"=""32.284""","=""0.002""","=""32.2840""","=""0.0020""","=""22a""","=""""",,"=""0.000000000""","=""38.4042""","=""2p6.3s""","=""2S""","=""1/2""","=""2p5.3s.(1P*).16d""","=""2P*""","=""1/2,3/2""",,"=""""","=""L12868c77""",
"=""32.290""","=""0.002""","=""32.2900""","=""0.0020""","=""31a""","=""""",,"=""0.000000000""","=""38.3970""","=""2p6.3s""","=""2S""","=""1/2""","=""2p5.3s.(1P*).15d""","=""2P*""","=""1/2,3/2""",,"=""""","=""L12868c77""",
"=""32.2984""","=""0.0008""","=""32.2984""","=""0.0008""","=""41a""","=""""",,"=""0.000000000""","=""38.3871""","=""2p6.3s""","=""2S""","=""1/2""","=""2p5.3s.(1P*).14d""","=""2P*""","=""1/2,3/2""",,"=""""","=""L12868c77""",
"=""32.301""","=""0.002""","=""32.3010""","=""0.0020""","=""14a""","=""""",,"=""0.000000000""","=""38.3840""","=""2p6.3s""","=""2S""","=""1/2""","=""2p5.3s.(1P*).15s""","=""2P*""","=""1/2,3/2""",,"=""""","=""L12868c77""",
"=""32.3077""","=""0.0008""","=""32.3077""","=""0.0008""","=""51a""","=""""",,"=""0.000000000""","=""38.3761""","=""2p6.3s""","=""2S""","=""1/2""","=""2p5.3s.(1P*).13d""","=""2P*""","=""1/2,3/2""",,"=""""","=""L12868c77""",
"=""32.313""","=""0.002""","=""32.3130""","=""0.0020""","=""14a""","=""""",,"=""0.000000000""","=""38.3698""","=""2p6.3s""","=""2S""","=""1/2""","=""2p5.3s.(1P*).14s""","=""2P*""","=""1/2,3/2""",,"=""""","=""L12868c77""",
"=""32.3203""","=""0.0008""","=""32.3203""","=""0.0008""","=""60a""","=""""",,"=""0.000000000""","=""38.3611""","=""2p6.3s""","=""2S""","=""1/2""","=""2p5.3s.(1P*).12d""","=""2P*""","=""1/2,3/2""",,"=""""","=""L12868c77""",
"=""32.3263""","=""0.0008""","=""32.3263""","=""0.0008""","=""14a""","=""""",,"=""0.000000000""","=""38.3540""","=""2p6.3s""","=""2S""","=""1/2""","=""2p5.3s.(1P*).13s""","=""2P*""","=""1/2,3/2""",,"=""""","=""L12868c77""",
"=""32.3366""","=""0.0008""","=""32.3366""","=""0.0008""","=""73a""","=""""",,"=""0.000000000""","=""38.3417""","=""2p6.3s""","=""2S""","=""1/2""","=""2p5.3s.(1P*).11d""","=""2P*""","=""1/2,3/2""",,"=""""","=""L12868c77""",
"=""32.3443""","=""0.0008""","=""32.3444""","=""0.0008""","=""21a""","=""""",,"=""0.000000000""","=""38.3326""","=""2p6.3s""","=""2S""","=""1/2""","=""2p5.3s.(1P*).12s""","=""2P*""","=""1/2,3/2""",,"=""""","=""L12868c77""",
"=""32.3579""","=""0.0008""","=""32.3579""","=""0.0008""","=""84a""","=""""",,"=""0.000000000""","=""38.3166""","=""2p6.3s""","=""2S""","=""1/2""","=""2p5.3s.(1P*).10d""","=""2P*""","=""1/2,3/2""",,"=""""","=""L12868c77""",
"=""32.3679""","=""0.0008""","=""32.3679""","=""0.0008""","=""27a""","=""""",,"=""0.000000000""","=""38.3047""","=""2p6.3s""","=""2S""","=""1/2""","=""2p5.3s.(1P*).11s""","=""2P*""","=""1/2,3/2""",,"=""""","=""L12868c77""",
"=""32.3862""","=""0.0008""","=""32.3863""","=""0.0008""","=""88a""","=""""",,"=""0.000000000""","=""38.2830""","=""2p6.3s""","=""2S""","=""1/2""","=""2p5.3s.(1P*).9d""","=""2P*""","=""1/2,3/2""",,"=""""","=""L12868c77""",
"=""32.4001""","=""0.0008""","=""32.4001""","=""0.0008""","=""47a""","=""""",,"=""0.000000000""","=""38.2666""","=""2p6.3s""","=""2S""","=""1/2""","=""2p5.3s.(1P*).10s""","=""2P*""","=""1/2,3/2""",,"=""""","=""L12868c77""",
"=""32.4277""","=""0.0008""","=""32.4277""","=""0.0008""","=""97a""","=""""",,"=""0.000000000""","=""38.2340""","=""2p6.3s""","=""2S""","=""1/2""","=""2p5.3s.(1P*).8d""","=""2P*""","=""1/2,3/2""",,"=""""","=""L12868c77""",
"=""32.4470""","=""0.0008""","=""32.4470""","=""0.0008""","=""82a""","=""""",,"=""0.000000000""","=""38.2113""","=""2p6.3s""","=""2S""","=""1/2""","=""2p5.3s.(1P*).9s""","=""2P*""","=""1/2,3/2""",,"=""""","=""L12868c77""",
"=""32.4884""","=""0.0008""","=""32.4884""","=""0.0008""","=""107a""","=""""",,"=""0.000000000""","=""38.1626""","=""2p6.3s""","=""2S""","=""1/2""","=""2p5.3s.(1P*).7d""","=""2P*""","=""1/2,3/2""",,"=""""","=""L12868c74""",
"=""32.5178""","=""0.0008""","=""32.5178""","=""0.0008""","=""158a""","=""""",,"=""0.000000000""","=""38.1281""","=""2p6.3s""","=""2S""","=""1/2""","=""2p5.3s.(1P*).8s""","=""2P*""","=""1/2,3/2""",,"=""""","=""L12868c77""",
"=""32.5306""","=""0.0010""","=""32.5306""","=""0.0010""","=""9a""","=""""",,"=""0.000000000""","=""38.1131""","=""2p6.3s""","=""2S""","=""1/2""","=""2p5.3s.(3P*).20s""","=""4P*""","=""1/2""",,"=""""","=""L12868c74""",
"=""32.5360""","=""0.0010""","=""32.5360""","=""0.0010""","=""10a""","=""""",,"=""0.000000000""","=""38.1068""","=""2p6.3s""","=""2S""","=""1/2""","=""2p5.3s.(3P*).19s""","=""4P*""","=""1/2""",,"=""""","=""L12868c74""",
"=""32.5403""","=""0.0010""","=""32.5402""","=""0.0010""","=""12a""","=""""",,"=""0.000000000""","=""38.1018""","=""2p6.3s""","=""2S""","=""1/2""","=""2p5.3s.(3P*).18s""","=""4P*""","=""1/2""",,"=""""","=""L12868c77""",
"=""32.5450""","=""0.0010""","=""32.5450""","=""0.0010""","=""15a""","=""""",,"=""0.000000000""","=""38.0963""","=""2p6.3s""","=""2S""","=""1/2""","=""2p5.3s.(3P*).17s""","=""4P*""","=""1/2""",,"=""""","=""L12868c74""",
"=""32.5517""","=""0.0008""","=""32.5517""","=""0.0008""","=""18a""","=""""",,"=""0.000000000""","=""38.0884""","=""2p6.3s""","=""2S""","=""1/2""","=""2p5.3s.(3P*).16s""","=""4P*""","=""1/2""",,"=""""","=""L12868c77""",
"=""32.5614""","=""0.0008""","=""32.5614""","=""0.0008""","=""21a""","=""""",,"=""0.000000000""","=""38.0770""","=""2p6.3s""","=""2S""","=""1/2""","=""2p5.3s.(3P*).15s""","=""4P*""","=""1/2""",,"=""""","=""L12868c77""",
"=""32.5700""","=""0.0008""","=""32.5700""","=""0.0008""","=""29a""","=""""",,"=""0.000000000""","=""38.0670""","=""2p6.3s""","=""2S""","=""1/2""","=""2p5.3s.(3P*).14s""","=""4P*""","=""1/2""",,"=""""","=""L12868c77""",
"=""32.5840""","=""0.0008""","=""32.5840""","=""0.0008""","=""114a""","=""""",,"=""0.000000000""","=""38.0506""","=""2p6.3s""","=""2S""","=""1/2""","=""2p5.3s.(1P*).6d""","=""2P*""","=""1/2,3/2""",,"=""""","=""L12868c77""",
"=""32.6039""","=""0.0008""","=""32.6039""","=""0.0009""","=""5a""","=""""",,"=""0.000000000""","=""38.0274""","=""2p6.3s""","=""2S""","=""1/2""","=""2p5.3s.(3P*).12s""","=""4P*""","=""1/2""",,"=""""","=""L12868c77""",
"=""32.6239""","=""0.0008""","=""32.6239""","=""0.0009""","=""27a""","=""""",,"=""0.000000000""","=""38.0041""","=""2p6.3s""","=""2S""","=""1/2""","=""2p5.3s.(3P*).11s""","=""4P*""","=""1/2""",,"=""""","=""L12868c77""",
"=""32.6325""","=""0.0008""","=""32.6325""","=""0.0009""","=""214a""","=""""",,"=""0.000000000""","=""37.9941""","=""2p6.3s""","=""2S""","=""1/2""","=""2p5.3s.(1P*).7s""","=""2P*""","=""1/2,3/2""",,"=""""","=""L12868c77""",
"=""32.645""","=""0.002""","=""32.6450""","=""0.0020""","=""10a""","=""""",,"=""0.000000000""","=""37.9796""","=""2p6.3s""","=""2S""","=""1/2""","=""2p5.3s.(3P*).9d""","=""4F*""","=""3/2""",,"=""""","=""L12868c77""",
"=""32.651""","=""0.002""","=""32.6510""","=""0.0020""","=""24a""","=""""",,"=""0.000000000""","=""37.9725""","=""2p6.3s""","=""2S""","=""1/2""","=""2p5.3s.(3P*).13s""","=""2P*,4P*""","=""1/2,3/2""",,"=""""","=""L12868c77""",
"=""32.6618""","=""0.0008""","=""32.6618""","=""0.0007""","=""31a""","=""""",,"=""0.000000000""","=""37.9600""","=""2p6.3s""","=""2S""","=""1/2""","=""2p5.3s.(3P*).10s""","=""4P*""","=""1/2""",,"=""""","=""L12868c77""",
"=""32.6674""","=""0.0008""","=""32.6674""","=""0.0007""","=""13a""","=""""",,"=""0.000000000""","=""37.9535""","=""2p6.3s""","=""2S""","=""1/2""","=""2p5.3s.(3P*).12s""","=""2P*,4P*""","=""1/2,3/2""",,"=""""","=""L12868c77""",
"=""32.676""","=""0.002""","=""""","=""""","=""8a""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",,"=""""","=""L12868c74""",
"=""32.6837""","=""0.0008""","=""32.6837""","=""0.0007""","=""27a""","=""""",,"=""0.000000000""","=""37.9346""","=""2p6.3s""","=""2S""","=""1/2""","=""2p5.3s.(3P*).8d""","=""4F*""","=""3/2""",,"=""""","=""L12868c77""",
"=""32.6907""","=""0.0008""","=""32.6907""","=""0.0007""","=""23a""","=""""",,"=""0.000000000""","=""37.9264""","=""2p6.3s""","=""2S""","=""1/2""","=""2p5.3s.(3P*).11s""","=""2P*,4P*""","=""1/2,3/2""",,"=""""","=""L12868c77""",
"=""32.696""","=""0.002""","=""32.6960""","=""0.0020""","=""11a""","=""""",,"=""0.000000000""","=""37.9203""","=""2p6.3s""","=""2S""","=""1/2""","=""2p5.3s.(3P*).16s""","=""2P*""","=""3/2""",,"=""""","=""L12868c77""",
"=""32.705""","=""0.002""","=""32.7050""","=""0.0020""","=""18a""","=""""",,"=""0.000000000""","=""37.9099""","=""2p6.3s""","=""2S""","=""1/2""","=""2p5.3s.(3P*).15s""","=""2P*""","=""3/2""",,"=""""","=""L12868c77""",
"=""32.713""","=""0.002""","=""32.7130""","=""0.0020""","=""39a""","=""""",,"=""0.000000000""","=""37.9006""","=""2p6.3s""","=""2S""","=""1/2""","=""2p5.3s.(3P*).9s""","=""4P*?""","=""1/2""",,"=""""","=""L12868c77""",
"=""32.7175""","=""0.0008""","=""32.7175""","=""0.0007""","=""11bl,a""","=""""",,"=""0.000000000""","=""37.8954""","=""2p6.3s""","=""2S""","=""1/2""","=""2p5.3s.(3P*).14s""","=""2P*""","=""3/2""",,"=""""","=""L12868c77""",
"=""32.7266""","=""0.0008""","=""32.7266""","=""0.0007""","=""33a""","=""""",,"=""0.000000000""","=""37.8849""","=""2p6.3s""","=""2S""","=""1/2""","=""2p5.3s.(3P*).12d""","=""4P*?""","=""1/2,3/2""",,"=""""","=""L12868c77""",
"=""32.7326""","=""0.0008""","=""32.7326""","=""0.0007""","=""6bl,a""","=""""",,"=""0.000000000""","=""37.8779""","=""2p6.3s""","=""2S""","=""1/2""","=""2p5.3s.(3P*).13s""","=""2P*""","=""3/2""",,"=""""","=""L12868c77""",
"=""32.7432""","=""0.0008""","=""32.7432""","=""0.0008""","=""171a""","=""""",,"=""0.000000000""","=""37.8656""","=""2p6.3s""","=""2S""","=""1/2""","=""2p5.3s.(1P*).5d""","=""2P*""","=""1/2,3/2""",,"=""""","=""L12868c77""",
"=""32.7486""","=""0.0008""","=""32.7486""","=""0.0008""","=""25a""","=""""",,"=""0.000000000""","=""37.8594""","=""2p6.3s""","=""2S""","=""1/2""","=""2p5.3s.(3P*).12s""","=""2P*""","=""3/2""",,"=""""","=""L12868c77""",
"=""32.7526""","=""0.0008""","=""32.7526""","=""0.0008""","=""20a""","=""""",,"=""0.000000000""","=""37.8547""","=""2p6.3s""","=""2S""","=""1/2""","=""2p5.3s.(3P*).7d""","=""4F*""","=""3/2""",,"=""""","=""L12868c77""",
